anime_id,title,title_english,title_japanese,title_synonyms,url,image_url,trailer_url,type,source,episodes,status,airing,aired_from,aired_to,duration,rating,score,scored_by,rank,popularity,members,favorites,synopsis,background,season,year,broadcast_day,broadcast_time,producers,licensors,studios,genres,themes
42855,Fudanshi Shoukan: Isekai de Shinjuu ni Hameraremashita,,腐男子召喚〜異世界で神獣にハメられました〜,"Fudanshi Summoning: I Got Laid by a Divine Beast on an Alternate World, Fudanshi Shoukan Mini Anime",https://myanimelist.net/anime/42855/Fudanshi_Shoukan__Isekai_de_Shinjuu_ni_Hameraremashita,https://cdn.myanimelist.net/images/anime/1451/122471.jpg,,ONA,Web manga,4.0,Finished Airing,False,2020-09-10T00:00:00+00:00,2020-10-01T00:00:00+00:00,2 min per ep,PG-13 - Teens 13 or older,5.72,1178.0,11040.0,9514,3883,7,"Kotone is a fudanshi. One day while he was buying BL manga outside of a manga stand, a truck loses control and kills him with BL manga all over him. To his surprise, he wakes up in an Asian ancient-looking palace. A man named Nagi, that is half serpent, tells him that he is now his Miko. They need to have sex in order for Nagi to become a higher being and become a Dragon. Kotone knows everything about BL and he realizes that he will be the bottom. Kotone will use his knowledge of BL to not fall in love and not a bottom in this Isekai world.

(Source: MU)",,,,,,Bit grooove promotion,,AQUA ARIS,"Boys Love, Fantasy",Isekai
43353,Bear Bear Bear Kuma!,,べあべあべあくまー！,,https://myanimelist.net/anime/43353/Bear_Bear_Bear_Kuma,https://cdn.myanimelist.net/images/anime/1584/109714.jpg,,ONA,Light novel,12.0,Finished Airing,False,2020-10-09T00:00:00+00:00,2020-12-25T00:00:00+00:00,30 sec per ep,PG-13 - Teens 13 or older,6.58,4270.0,6479.0,6815,9304,23,Mini anime for Kuma Kuma Kuma Bear released weekly on the Kadokawa Anime YouTube channel.,,,,,,"Nippon Columbia, Kanon Sound",,EMT Squared,Comedy,Isekai
43523,Tsuki ga Michibiku Isekai Douchuu,Tsukimichi -Moonlit Fantasy-,月が導く異世界道中,Moon-led Journey Across Another World,https://myanimelist.net/anime/43523/Tsuki_ga_Michibiku_Isekai_Douchuu,https://cdn.myanimelist.net/images/anime/1950/116474.jpg,https://www.youtube.com/watch?v=9KtypYdnDWY,TV,Light novel,12.0,Finished Airing,False,2021-07-07T00:00:00+00:00,2021-09-22T00:00:00+00:00,23 min per ep,PG-13 - Teens 13 or older,7.71,253760.0,1248.0,487,479942,4314,"As part of a mysterious contract agreed upon by a goddess and his parents years ago, Makoto Misumi finds himself sent to another world to meet the goddess and become the hero. However, the deity deems Makoto to be ""hideous,"" refusing to even lay eyes upon him and revokes his heroic title. Disdainfully giving him the ability to understand all languages except the human language as compensation, the goddess drives Makoto off to the farthest edges of the wasteland, far from human civilization.

Due to the disparity between Earth and this new world, Makoto's inherent physical and magical capabilities awaken, making him extremely powerful. He meets various demihumans and mythical beings who all end up being captivated with his characteristics and join Makoto in building a new community where all of them can peacefully coexist.

Nevertheless, despite this success, Makoto still yearns to meet fellow humans. In a world where the goddess herself has barred him from interacting with his kind, it is up to Makoto and his companions to fulfill his desire—and perhaps reform society along the way.

[Written by MAL Rewrite]",,summer,2021.0,Wednesdays,23:00,"Mainichi Broadcasting System, Nippon Television Network, Tokyo MX, Medicos Entertainment, Nichion, A-Sketch, DMM pictures, BS NTV, AQUA ARIS, NetEase, AlphaPolis",,C2C,"Action, Adventure, Comedy, Fantasy",Isekai
44203,Seirei Gensouki,Seirei Gensouki: Spirit Chronicles,精霊幻想記,Spirit Chronicles,https://myanimelist.net/anime/44203/Seirei_Gensouki,https://cdn.myanimelist.net/images/anime/1836/116060.jpg,https://www.youtube.com/watch?v=3fyHza1aYEo,TV,Light novel,12.0,Finished Airing,False,2021-07-06T00:00:00+00:00,2021-09-21T00:00:00+00:00,23 min per ep,PG-13 - Teens 13 or older,7.06,198479.0,4010.0,619,391361,3245,"When 20-year-old college student Haruto Amakawa dies in a traffic accident, he does not expect to wake up in an unfamiliar world in the body of a young boy named Rio. As their memories and personas fuse, Rio realizes that he now also possesses magical powers. He is relieved to find that his burning passion for revenge against his mother's murderers has not subsided, despite his newly changed identity.

Not soon after, Rio comes across the kidnapped princess of the Bertram Kingdom and saves her without hesitation. To express his gratitude, the king grants him the opportunity to enroll in the Bertram Royal Academy. Believing this to be a new chapter in his life, he is excited to study at this prestigious academy, but life here proves to be difficult for him, a slum-dweller surrounded by the majestic children of nobles.

[Written by MAL Rewrite]",,summer,2021.0,Tuesdays,02:00,"MediaNet, Nippon Columbia, KlockWorx, Asmik Ace, Hobby Japan, BS Fuji, Strawberry Meets Pictures, Crunchyroll, Kanon Sound, NichiNare, Melonbooks, TMS Music, CTW",,TMS Entertainment,"Action, Adventure, Fantasy, Romance","Harem, Isekai, Reincarnation"
44524,Isekai Meikyuu de Harem wo,Harem in the Labyrinth of Another World,異世界迷宮でハーレムを,A Harem in a Fantasy World Labyrinth,https://myanimelist.net/anime/44524/Isekai_Meikyuu_de_Harem_wo,https://cdn.myanimelist.net/images/anime/1490/126919.jpg,https://www.youtube.com/watch?v=9wgtphu-7mI,TV,Light novel,12.0,Finished Airing,False,2022-07-06T00:00:00+00:00,2022-09-21T00:00:00+00:00,24 min per ep,R+ - Mild Nudity,6.55,119989.0,,927,271531,2058,"One day, high school student Michio Kaga attempts to start a strange online game he found while browsing the internet. Instead, he gets transported to a rural village in the game's world, equipped with special skills and an overpowered sword. After collecting his thoughts, he finds himself battling against bandits and soon realizes that he cannot log out. Resigning himself to fate and accepting this reality, Michio sets out on a journey—enjoying his new life, conquering dungeons to earn money, and building a harem to satisfy all his manly desires.

[Written by MAL Rewrite]","Isekai Meikyuu de Harem wo was released on Blu-ray and DVD in two volumes from November 25, 2022 to December 23, 2022.",summer,2022.0,Wednesdays,23:30,"Movic, AT-X, Docomo Anime Store, Crunchyroll, Kadokawa Media House, Kadokawa, Shufunotomo, Cloud22",,Passione,"Action, Adventure, Fantasy, Erotica","Harem, Isekai"
44881,100-man no Inochi no Ue ni Ore wa Tatteiru 2nd Season,I’m Standing on a Million Lives Season 2,100万の命の上に俺は立っている,"I'm standing on 1,000,000 lives. Season 2",https://myanimelist.net/anime/44881/100-man_no_Inochi_no_Ue_ni_Ore_wa_Tatteiru_2nd_Season,https://cdn.myanimelist.net/images/anime/1424/117718.jpg,https://www.youtube.com/watch?v=lYvK7gB1-lA,TV,Manga,12.0,Finished Airing,False,2021-07-10T00:00:00+00:00,2021-09-25T00:00:00+00:00,23 min per ep,PG-13 - Teens 13 or older,6.8,80002.0,5230.0,1428,171410,627,"Once again, the Game Master's world of quests unexpectedly pulls in Yuusuke Yotsuya and the rest of this old team. Accompanied by the newest addition, Keita Torii, the team reunites with Kahabell, still unaware of their actions' impact on this world. 

After bidding Kahabell farewell, the team sets out on their newly appointed quest—an offering of a Jiffon Buffalo at Vaikdamnia on Jiffon Island. However, as their journey to the island commences, the team shortly finds that the quest is not as simple as it initially seemed.

In fact, the island is terrorized by orcs that have made a deal with its inhabitants: instead of devouring the islanders, the orcs will be granted buffalo. With the growing shortage of buffalo, the annual Vaikdamnia festival cannot proceed. But, given the importance of the team's quest, they are left with the obvious choice—rid the island of the orcs and save the islanders.

[Written by MAL Rewrite]",,summer,2021.0,Saturdays,00:30,Warner Bros. Japan,,Maho Film,"Action, Adventure, Drama, Fantasy",Isekai
45486,Kuma Kuma Kuma Bear Punch!,,くまクマ熊ベアーぱーんち！,"Kuma Kuma Kuma Bear 2nd Season, The Bears Bear a Bare Kuma 2nd Season",https://myanimelist.net/anime/45486/Kuma_Kuma_Kuma_Bear_Punch,https://cdn.myanimelist.net/images/anime/1132/134608.jpg,https://www.youtube.com/watch?v=zw5JCuSyo7I,TV,Light novel,12.0,Finished Airing,False,2023-04-03T00:00:00+00:00,2023-06-19T00:00:00+00:00,23 min per ep,PG-13 - Teens 13 or older,7.28,31569.0,2886.0,2413,83693,430,"Ever since moving to an in-game world after countless hours of VRMMO grinding, Yuna now calls Crimonia—the city where she started—home. While maintaining her reputation as a renowned adventurer, she continues to manage her businesses; but most importantly, Yuna spends time with the people she has grown to love. Nevertheless, this world has a lot more to offer the carefree adventurer. It is up to Yuna to discover these wonders, and perhaps help more people in need as she encounters their various plights.

[Written by MAL Rewrite]","Kuma Kuma Kuma Bear Punch! was released on Blu-ray and DVD in three volumes from July 26, 2023, to September 27, 2023.",spring,2023.0,Mondays,22:00,"Nippon Animation, AT-X, Nippon Columbia, Tokyo MX, Good Smile Company, Kanon Sound, NichiNare, Kadokawa, Shufu to Seikatsusha, Hike",Crunchyroll,EMT Squared,"Adventure, Comedy, Fantasy",Isekai
45576,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,Mushoku Tensei: Jobless Reincarnation Part 2,無職転生 ～異世界行ったら本気だす～ 第2クール,,https://myanimelist.net/anime/45576/Mushoku_Tensei__Isekai_Ittara_Honki_Dasu_Part_2,https://cdn.myanimelist.net/images/anime/1028/117777.jpg,https://www.youtube.com/watch?v=BbbRytVhaDs,TV,Light novel,12.0,Finished Airing,False,2021-10-04T00:00:00+00:00,2021-12-20T00:00:00+00:00,23 min per ep,R - 17+ (violence & profanity),8.65,612090.0,76.0,168,981210,18832,"After the mysterious mana calamity, Rudeus Greyrat and his fierce student Eris Boreas Greyrat are teleported to the Demon Continent. There, they team up with their newfound companion Ruijerd Supardia—the former leader of the Superd's Warrior group—to form ""Dead End,"" a successful adventurer party. Making a name for themselves, the trio journeys across the continent to make their way back home to Fittoa.

Following the advice he received from the faceless god Hitogami, Rudeus saves Kishirika Kishirisu, the Great Emperor of the Demon World, who rewards him by granting him a strange power. Now, as Rudeus masters the powerful ability that offers a number of new opportunities, it might prove to be more than what he bargained for when unexpected dangers threaten to hinder their travels.

[Written by MAL Rewrite]",Mushoku Tensei: Isekai Ittara Honki Dasu Part 2 adapts chapters 26-51 of Yuka Fujikawa's manga series and volumes 4-6 of Rifujin na Magonote's light novel series of the same title.,fall,2021.0,Mondays,00:00,"Frontier Works, TOHO, TOHO animation, Tokyo MX, Hakuhodo DY Music & Pictures, BS11, Egg Firm, Kadokawa, GREE Entertainment",Funimation,Studio Bind,"Adventure, Drama, Fantasy, Ecchi","Isekai, Reincarnation"
45622,Kyou kara Maou! Taizenshu,Kyou kara Maou! Great Complete Collection,今日からマ王! 大全集,Kyou kara Maou! Recaps,https://myanimelist.net/anime/45622/Kyou_kara_Maou_Taizenshu,https://cdn.myanimelist.net/images/anime/1967/138109.jpg,,Special,Light novel,9.0,Finished Airing,False,2005-02-19T00:00:00+00:00,2005-08-20T00:00:00+00:00,25 min per ep,PG-13 - Teens 13 or older,,,16632.0,19712,268,1,Recaps of Kyou kara Maou! with new narration by Yuuri.,,,,,,,,Studio Deen,"Adventure, Comedy, Fantasy",Isekai
45753,Tensei shitara Slime Datta Ken: Kanwa - Hinata Sakaguchi,That Time I Got Reincarnated as a Slime Season 2: Digression - Hinata Sakaguchi,転生したらスライムだった件 閑話: ヒナタ・サカグチ,"That Time I got Reincarnated as a Slime Episode 24.9, Tensei shitara Slime Datta Ken Recap, Tensura Recap",https://myanimelist.net/anime/45753/Tensei_shitara_Slime_Datta_Ken__Kanwa_-_Hinata_Sakaguchi,https://cdn.myanimelist.net/images/anime/1670/111154.jpg,,TV Special,Manga,1.0,Finished Airing,False,2021-01-05T00:00:00+00:00,,23 min,PG-13 - Teens 13 or older,6.79,32036.0,5286.0,2793,65591,126,A summary of season one of Tensei shitara Slime Datta Ken with some extra content leading into season two.,,,,,,,,8bit,"Action, Adventure, Comedy, Fantasy",Isekai
46971,Arifureta Shokugyou de Sekai Saikyou: Prologue,Arifureta: From Commonplace to World's Strongest - Prologue,ありふれた職業で世界最強 プロローグ,Arifureta Shokugyou de Sekai Saikyou Episode 0,https://myanimelist.net/anime/46971/Arifureta_Shokugyou_de_Sekai_Saikyou__Prologue,https://cdn.myanimelist.net/images/anime/1285/111316.jpg,,ONA,Light novel,1.0,Finished Airing,False,2020-03-19T00:00:00+00:00,,7 min,PG-13 - Teens 13 or older,6.69,10204.0,5818.0,4677,23586,23,"Initially screened at the Arifureta Shokugyou de Sekai Saikyou -Live &amp; Act- event on January 19, 2020. It was later released via streaming platforms on March 19, 2020.

(Source: AniDB)",,,,,,,,"asread., White Fox",Fantasy,"Isekai, School"
46985,Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,"The Fruit of Evolution: Before I Knew It, My Life Had It Made",進化の実～知らないうちに勝ち組人生～,The Evolution Fruit: Conquering Life Unknowingly,https://myanimelist.net/anime/46985/Shinka_no_Mi__Shiranai_Uchi_ni_Kachigumi_Jinsei,https://cdn.myanimelist.net/images/anime/1537/117590.jpg,https://www.youtube.com/watch?v=KQiNjpDo29o,TV,Light novel,12.0,Finished Airing,False,2021-10-05T00:00:00+00:00,2021-12-21T00:00:00+00:00,23 min per ep,PG-13 - Teens 13 or older,6.18,105336.0,8778.0,1163,217950,1001,"One day, a man claiming to be a god suddenly hacks a certain school's intercoms, ordering all of its students to team up and prepare to be transported to another world. There, they will be given special skills in the hopes that they become that world's heroes and defeat the Demon King that ravages the land.

The initial transfer is a success. However, Seiichi Hiiragi, who suffers from his classmates' constant bullying due to his somewhat undesirable appearance, is left behind as no one is willing to be his teammate. Nevertheless, the self-proclaimed god decides to send Seiichi to the parallel world and lets him join his peers. Unfortunately, this fateful ordeal causes Seiichi to arrive at a location deep in the forest, far not only from his schoolmates but from human civilization as well.

Desperately searching for a way to change his predicament, Seiichi's miserable days only seem to continue to worsen. Yet when all hope seems lost, Seiichi discovers a strange fruit known as the ""Fruit of Evolution""—which may be his first step toward a significantly better future.

[Written by MAL Rewrite]",,fall,2021.0,Tuesdays,02:00,"feel., Glovision, Children's Playground Entertainment",,Hotline,"Adventure, Fantasy, Romance","Harem, Isekai"
